"","x"
"1380","PHF11"
"1381","LMO7"
"1382","RCBTB2"
"1383","IGF2BP3"
"1384","RAC1"
"1385","ZDHHC4"
"1386","BZW2"
"1387","HUS1"
"1388","TTYH3"
"1389","TTC5"
"1390","ZFHX2"
"1391","ADAMTS7"
"1392","CALCOCO2"
"1393","RSAD1"
"1394","VEZF1"
"1395","TEX2"
"1396","MRPL47"
"1397","GALNT5"
"1398","EPRS1"
"1399","VPS45"
"1400","SMPD4"
"1401","CCDC115"
"1402","GYPC"
"1403","NIPSNAP3A"
"1404","CDK9"
"1405","SMC2"
"1406","TOR1A"
"1407","ANGPTL2"
"1408","CDK5RAP2"
"1409","SLC31A2"
"1410","SLC31A1"
"1411","STX17"
"1412","FPGS"
"1413","USP20"
"1414","ATP6V1G1"
"1415","PSMB7"
"1416","RABEPK"
"1417","XPA"
"1418","CTSV"
"1419","CCN3"
"1420","PLAA"
"1421","TLN1"
"1422","DNAJB5"
"1423","GRHPR"
"1424","ALDH1B1"
"1425","HINT2"
"1426","ZSCAN9"
"1427","PIM1"
"1428","GMPR"
"1429","TFAP2A"
"1430","TMEM14B"
"1431","TMEM63B"
"1432","SLC22A23"
"1433","TUBB2A"
"1434","IER3"
"1435","TPMT"
"1436","TAF8"
"1437","MGARP"
"1438","FCHSD2"
"1439","ARRB1"
"1440","CCDC90B"
"1441","LRRC32"
"1442","RNF121"
"1443","GGH"
"1444","SULF1"
"1445","DDX60"
"1446","CFAP300"
"1447","YAP1"
"1448","SLC37A4"
"1449","PPP2R1B"
"1450","C11orf1"
"1451","ARHGAP20"
"1452","SQOR"
"1453","THBS1"
"1454","MAPKBP1"
"1455","KIF23"
"1456","ITGA11"
"1457","HAUS2"
"1458","LRRC49"
"1459","UACA"
"1460","TMEM62"
"1461","ADAM10"
"1462","ZNF280D"
"1463","SEMA6D"
"1464","RSL24D1"
"1465","GCHFR"
"1466","GTF2B"
"1467","DYNC2LI1"
"1468","THUMPD2"
"1469","ACTR2"
"1470","PREB"
"1471","SLC5A6"
"1472","PREPL"
"1473","ATRAID"
"1474","LRPPRC"
"1475","MYOF"
"1476","STAMBPL1"
"1477","TACC2"
"1478","TET1"
"1479","ATIC"
"1480","CARF"
"1481","METTL5"
"1482","HECW2"
"1483","ITGAV"
"1484","SLC49A4"
"1485","PARP9"
"1486","APH1B"
"1487","PPCDC"
"1488","ARHGAP24"
"1489","FAM13A"
"1490","PCDH10"
"1491","SEC31A"
"1492","FGF5"
"1493","FGF2"
"1494","BBS7"
"1495","RAP1GDS1"
"1496","NUP54"
"1497","BMP2K"
"1498","SEPTIN11"
"1499","CNOT6L"
"1500","SHROOM3"
"1501","ANXA3"
"1502","PPA2"
"1503","CASP6"
"1504","LEF1"
"1505","PAPSS1"
"1506","SLC39A8"
"1507","RGS3"
"1508","GUCD1"
"1509","ETV6"
"1510","YARS2"
"1511","ETFBKMT"
"1512","ZCRB1"
"1513","CLSTN3"
"1514","PEX5"
"1515","PIANP"
"1516","AMIGO2"
"1517","LLPH"
"1518","GLIPR1"
"1519","TMEM19"
"1520","TDG"
"1521","RITA1"
"1522","SDSL"
"1523","GLTP"
"1524","MTMR6"
"1525","SLC46A3"
"1526","SLC7A1"
"1527","LNX2"
"1528","N4BP2L1"
"1529","SMARCC2"
"1530","BRCA2"
"1531","CERS5"
"1532","CSAD"
"1533","LMBR1L"
"1534","ESYT1"
"1535","ANKRD52"
"1536","ZNF740"
"1537","SETD1B"
"1538","VPS33A"
"1539","CBLN3"
"1540","NOVA1"
"1541","TMX1"
"1542","FRMD6"
"1543","PELI2"
"1544","ARMH4"
"1545","SLC38A6"
"1546","PTGR2"
"1547","JDP2"
"1548","SORD"
"1549","LYSMD2"
"1550","FGF7"
"1551","GTF2A2"
"1552","TLE3"
"1553","ANP32A"
"1554","NEIL1"
"1555","TPM1"
"1556","SCAMP2"
"1557","GLYR1"
"1558","PMM2"
"1559","PARN"
"1560","TXNL4B"
"1561","CDH11"
"1562","CDH13"
"1563","GAS8"
"1564","GID4"
"1565","RANBP10"
"1566","NOB1"
"1567","TOM1L1"
"1568","NPEPPS"
"1569","SCRN2"
"1570","SSH2"
"1571","ARSG"
"1572","IMPA2"
"1573","C18orf21"
"1574","GAREM1"
"1575","NPC1"
"1576","SAT2"
"1577","ASGR1"
"1578","SLC16A3"
"1579","EIF4A3"
"1580","CSNK1D"
"1581","ELAC1"
"1582","PMAIP1"
"1583","RETREG3"
"1584","TXNL4A"
"1585","SLC39A3"
"1586","NFIC"
"1587","PLPP2"
"1588","PFKL"
"1589","MVB12A"
"1590","DUS3L"
"1591","ZFP14"
"1592","IFNAR1"
"1593","DOP1B"
"1594","URB1"
"1595","EMP3"
"1596","SAE1"
"1597","GEMIN7"
"1598","WTIP"
"1599","RNPEPL1"
"1600","CAPN10"
"1601","MYO1F"
"1602","ERVK3-1"
"1603","CACNG8"
"1604","EVI5L"
"1605","ZNF473"
"1606","FAM71E1"
"1607","CTU1"
"1608","ZNF614"
"1609","EPHA2"
"1610","EFHD2"
"1611","PEX14"
"1612","SH3BGRL3"
"1613","GPN2"
"1614","NBPF3"
"1615","ITGB3BP"
"1616","CCN1"
"1617","PTPRF"
"1618","CTTNBP2NL"
"1619","PSMA5"
"1620","GPR161"
"1621","ATP1B1"
"1622","TIPRL"
"1623","NME7"
"1624","MPC2"
"1625","UCK2"
"1626","TMCO1"
"1627","COP1"
"1628","RGS5"
"1629","SDHC"
"1630","PFDN2"
"1631","PRCC"
"1632","MRPL24"
"1633","PIGM"
"1634","CRABP2"
"1635","ABL2"
"1636","HMCN1"
"1637","RGL1"
"1638","TUFT1"
"1639","ANP32E"
"1640","C1orf56"
"1641","OAZ3"
"1642","SMYD2"
"1643","DUSP10"
"1644","ADAM15"
"1645","JTB"
"1646","TPM3"
"1647","HAX1"
"1648","C1orf43"
"1649","ILF2"
"1650","RIT1"
"1651","GALNT2"
"1652","TTC13"
"1653","SCCPDH"
"1654","LYST"
"1655","CEP170"
"1656","SRP9"
"1657","ARF1"
"1658","GUK1"
"1659","CDC42BPA"
"1660","CNIH3"
"1661","PSEN2"
"1662","EPHX1"
"1663","PLEKHA6"
"1664","ARL8A"
"1665","RHOB"
"1666","CALM2"
"1667","VPS54"
"1668","ASXL2"
"1669","ETAA1"
"1670","MEIS1"
"1671","EXOC6B"
"1672","NPHP1"
"1673","RALB"
"1674","TMEM177"
"1675","FAHD2B"
"1676","AFF3"
"1677","POLR2D"
"1678","SCRN3"
"1679","PHOSPHO2"
"1680","GULP1"
"1681","KANSL1L"
"1682","SPAG16"
"1683","COPS7B"
"1684","CTDSP1"
"1685","MARCHF4"
"1686","EAF1"
"1687","OSBPL10"
"1688","SLC25A38"
"1689","IQSEC1"
"1690","PTPRG"
"1691","COL8A1"
"1692","NXPE3"
"1693","ABHD10"
"1694","BOC"
"1695","DCAF1"
"1696","SLIT2"
"1697","DGKQ"
"1698","CENPC"
"1699","ATP10D"
"1700","OCIAD2"
"1701","SCD5"
"1702","ENOPH1"
"1703","CAMK2D"
"1704","CISD2"
"1705","ANK2"
"1706","PDGFC"
"1707","CYP4V2"
"1708","NDUFS6"
"1709","MARCHF6"
"1710","SRD5A1"
"1711","OTULINL"
"1712","PLK2"
"1713","PIK3R1"
"1714","HAPLN1"
"1715","GIN1"
"1716","PAM"
"1717","COMMD10"
"1718","RNF145"
"1719","FBXO38"
"1720","RMND5B"
"1721","TBC1D7"
"1722","FARS2"
"1723","TRIM41"
"1724","MMUT"
"1725","ABT1"
"1726","DAAM2"
"1727","PRIM2"
"1728","TPBG"
"1729","PNRC1"
"1730","PM20D2"
"1731","RARS2"
"1732","RNF217"
"1733","AIG1"
"1734","DYNLT1"
"1735","C7orf50"
"1736","CREB5"
"1737","NIPSNAP2"
"1738","ZNF92"
"1739","TMEM168"
"1740","TMEM209"
"1741","SH3KBP1"
"1742","TMEM47"
"1743","CASK"
"1744","SPIN2A"
"1745","ZNF182"
"1746","KRBOX4"
"1747","EBP"
"1748","ZNF711"
"1749","DIAPH2"
"1750","DOCK11"
"1751","FBXO25"
"1752","NSDHL"
"1753","ZNF185"
"1754","CSGALNACT1"
"1755","PLPP5"
"1756","GINS4"
"1757","LACTB2"
"1758","TERF1"
"1759","MTDH"
"1760","LRP12"
"1761","NAPRT"
"1762","VLDLR"
"1763","CDKN2B"
"1764","CDKN2A"
"1765","C9orf72"
"1766","CEP78"
"1767","SHC3"
"1768","AUH"
"1769","AOPEP"
"1770","SNX30"
"1771","GSN"
"1772","MRRF"
"1773","GBGT1"
"1774","SURF1"
"1775","MED22"
"1776","PTGES2"
"1777","NTMT1"
"1778","MIGA2"
"1779","PAXX"
"1780","USP6NL"
"1781","MSRB2"
"1782","MINDY3"
"1783","ZEB1"
"1784","NRBF2"
"1785","GLUD1"
"1786","FRA10AC1"
"1787","TCF7L2"
"1788","FUOM"
"1789","PAOX"
"1790","ADAM12"
"1791","RGS10"
"1792","BTBD10"
"1793","IMMP1L"
"1794","APIP"
"1795","PAMR1"
"1796","SERPING1"
"1797","SLC43A1"
"1798","CCDC82"
"1799","KLHL35"
"1800","TENM4"
"1801","SERPINH1"
"1802","CAPN5"
"1803","PAK1"
"1804","ZC3H12C"
"1805","TTC12"
"1806","NPAT"
"1807","AASDHPPT"
"1808","SLX4IP"
"1809","P4HA3"
"1810","HYOU1"
"1811","ADAM33"
"1812","KAT14"
"1813","TKFC"
"1814","MTA2"
"1815","TMEM138"
"1816","B3GAT3"
"1817","EI24"
"1818","CHEK1"
"1819","FEZ1"
"1820","TMEM25"
"1821","TAGLN"
"1822","TRPT1"
"1823","VPS51"
"1824","ALDOA"
"1825","HIRIP3"
"1826","ITGB1"
"1827","TIRAP"
"1828","EEF1AKMT1"
"1829","LATS2"
"1830","HNMT"
"1831","VEGFC"
"1832","PRSS23"
"1833","TIMM8B"
"1834","PTS"
"1835","PIP4K2A"
"1836","FOXO1"
"1837","CRIM1"
"1838","RILPL2"
"1839","ITPR1"
"1840","SLC7A11"
"1841","NGLY1"
"1842","OXSM"
"1843","UBE3B"
"1844","IPMK"
"1845","SLC2A13"
"1846","DIP2C"
"1847","FAM177A1"
"1848","MBIP"
"1849","EXT2"
"1850","FRMD4A"
"1851","ACAD8"
"1852","VTI1A"
"1853","QDPR"
"1854","QTRT2"
"1855","ZNF827"
"1856","EDNRA"
"1857","DPYSL4"
"1858","PIGF"
"1859","FLI1"
"1860","SLC25A4"
"1861","AMN1"
"1862","BICD1"
"1863","SAV1"
"1864","CCDC122"
"1865","SERP2"
"1866","SACS"
"1867","FBXO4"
"1868","TMEM267"
"1869","DST"
"1870","BEND6"
"1871","TIAL1"
"1872","PTPN14"
"1873","MGAT5"
"1874","GEMIN6"
"1875","PSTPIP2"
"1876","SPOCK1"
"1877","DCLRE1C"
"1878","ZFP36L2"
"1879","SPEF2"
"1880","MBNL1"
"1881","GJA1"
"1882","GPR180"
"1883","FARP1"
"1884","PRDM8"
"1885","GGPS1"
"1886","ZNF117"
"1887","TXNDC11"
"1888","BCL2L11"
"1889","SCOC"
"1890","MERTK"
"1891","ASAP1"
"1892","NMRAL1"
"1893","UBALD1"
"1894","RMND5A"
"1895","ZDHHC7"
"1896","C7orf31"
"1897","CMIP"
"1898","PID1"
"1899","KCTD15"
"1900","ZNF599"
"1901","DDAH1"
"1902","DGKE"
"1903","IMPACT"
"1904","ANKRD29"
"1905","TBCEL"
"1906","CC2D1B"
"1907","ABCA5"
"1908","UCHL1"
"1909","NEIL2"
"1910","ENAH"
"1911","PDLIM3"
"1912","SORBS2"
"1913","ELOC"
"1914","JAM2"
"1915","GABPA"
"1916","TSEN2"
"1917","DPH3"
"1918","APCDD1"
"1919","MPPE1"
"1920","RAB6B"
"1921","ACSS1"
"1922","VOPP1"
"1923","DKK2"
"1924","PIP4P2"
"1925","TRMT44"
"1926","HSPA13"
"1927","GRAMD2B"
"1928","C16orf87"
"1929","RHOC"
"1930","OXA1L"
"1931","C9orf85"
"1932","PDIA4"
"1933","TMEM237"
"1934","FZD7"
"1935","LSM11"
"1936","MED7"
"1937","PXYLP1"
"1938","TMBIM4"
"1939","MICU3"
"1940","GNAQ"
"1941","MMP16"
"1942","ADK"
"1943","DCK"
"1944","NDUFAF6"
"1945","DRAM2"
"1946","C8orf37"
"1947","WHAMM"
"1948","N6AMT1"
"1949","RWDD2B"
"1950","MAP3K7CL"
"1951","SCAF4"
"1952","PCDH1"
"1953","TYSND1"
"1954","UBE2L6"
"1955","ATAD2"
"1956","PRR14"
"1957","GALK2"
"1958","EIF4A2"
"1959","TMEM171"
"1960","NRG1"
"1961","PAXIP1"
"1962","SSBP3"
"1963","VPS26C"
"1964","DYRK1A"
"1965","ETS2"
"1966","TMEM164"
"1967","MX1"
"1968","C2CD2"
"1969","UBN2"
"1970","WDR19"
"1971","SKI"
"1972","UBXN11"
"1973","NCK1"
"1974","PRXL2C"
"1975","ABHD3"
"1976","FAIM"
"1977","TENT5B"
"1978","CLSTN2"
"1979","COLEC12"
"1980","TSR2"
"1981","ZFAND2B"
"1982","GDPD5"
"1983","COPG2"
"1984","GPAT4"
"1985","TAGLN2"
"1986","DUSP23"
"1987","NBL1"
"1988","USF1"
"1989","NIT1"
"1990","DEDD"
"1991","PINK1"
"1992","B4GALT3"
"1993","CCAR2"
"1994","MIS18A"
"1995","PAXBP1"
"1996","IFNAR2"
"1997","MRPL10"
"1998","SV2A"
"1999","RCAN1"
"2000","CBR3"
"2001","ADIPOR1"
"2002","CYB5R1"
"2003","PSMD4"
"2004","PSMB4"
"2005","HK2"
"2006","C1R"
"2007","ALDH4A1"
"2008","THEM4"
"2009","MED8"
"2010","EFCAB14"
"2011","CHCHD6"
"2012","ZYX"
"2013","CCDC117"
"2014","CCDC28B"
"2015","BSDC1"
"2016","ATAD3B"
"2017","ZNF362"
"2018","PDE9A"
"2019","NDUFV3"
"2020","TRAPPC10"
"2021","CFAP410"
"2022","SPATC1L"
"2023","LSS"
"2024","VAV2"
"2025","C21orf58"
"2026","DIP2A"
"2027","PRMT2"
"2028","ADAMTS13"
"2029","CACFD1"
"2030","ZNF761"
"2031","GPSM1"
"2032","RDH13"
"2033","ZDHHC12"
"2034","BRSK1"
"2035","TAOK1"
"2036","TLCD1"
"2037","SAFB"
"2038","FLAD1"
"2039","SHC1"
"2040","ADAR"
"2041","IL6R"
"2042","RUSC1"
"2043","GPATCH4"
"2044","LY6E"
"2045","PWWP3A"
"2046","ORAI2"
"2047","MRNIP"
"2048","MFSD12"
"2049","DVL3"
"2050","DMKN"
"2051","SAP30BP"
"2052","PRPSAP1"
"2053","CYGB"
"2054","MPP3"
"2055","JOSD2"
"2056","GRASP"
"2057","SENP3"
"2058","MEIOB"
"2059","AMDHD2"
"2060","ADCY9"
"2061","CYB561A3"
"2062","UBXN1"
"2063","NXF1"
"2064","MAGOH"
"2065","USP24"
"2066","PLPP3"
"2067","AK4"
"2068","SYNC"
"2069","ALPL"
"2070","MXRA8"
"2071","FAAP20"
"2072","MEGF6"
"2073","MYSM1"
"2074","NEXN"
"2075","DNAJB4"
"2076","GBP2"
"2077","ATXN7L2"
"2078","ZNF326"
"2079","ARPC5"
"2080","TRIM58"
"2081","IGSF8"
"2082","PEA15"
"2083","VANGL2"
"2084","FCRLB"
"2085","C1orf74"
"2086","TFB2M"
"2087","CNST"
"2088","PKDCC"
"2089","B3GALNT2"
"2090","MAPKAPK2"
"2091","CAPN2"
"2092","MRPL55"
"2093","MEMO1"
"2094","FRZB"
"2095","NUP35"
"2096","ACTG2"
"2097","WDCP"
"2098","H3-3A"
"2099","COQ8A"
"2100","SGCB"
"2101","SPATA18"
"2102","IWS1"
"2103","BOLA3"
"2104","S100A11"
"2105","DHX57"
"2106","GNPDA2"
"2107","PAQR3"
"2108","ANTXR2"
"2109","HELQ"
"2110","GPR155"
"2111","DAPL1"
"2112","PMVK"
"2113","PBXIP1"
"2114","CLDN1"
"2115","COL6A3"
"2116","NAXE"
"2117","SLC22A15"
"2118","ATP1A1"
"2119","FSTL1"
"2120","TMEM183A"
"2121","IGFBP7"
"2122","TRIM46"
"2123","ARPC2"
"2124","TMEM79"
"2125","AZI2"
"2126","TGFBR2"
"2127","FBLN2"
"2128","SUCLG1"
"2129","PRKCI"
"2130","IFI16"
"2131","CCDC191"
"2132","PTPN13"
"2133","ADAMTS9"
"2134","CCNL1"
"2135","SMIM14"
"2136","APBB2"
"2137","PCOLCE2"
"2138","TOPBP1"
"2139","KIAA1143"
"2140","LZTFL1"
"2141","FYCO1"
"2142","ELP6"
"2143","DTX3L"
"2144","SMIM12"
"2145","TPRA1"
"2146","SLBP"
"2147","UBXN7"
"2148","ERMAP"
"2149","AIMP1"
"2150","BDH2"
"2151","PGRMC2"
"2152","ATRIP"
"2153","SHISA5"
"2154","SPRY1"
"2155","INTU"
"2156","ABHD18"
"2157","RAD54L2"
"2158","PPM1M"
"2159","WDR82"
"2160","PRSS12"
"2161","HMGB2"
"2162","ANXA5"
"2163","FBXO8"
"2164","GASK1B"
"2165","LSM6"
"2166","MOCS2"
"2167","EDIL3"
"2168","SLC25A46"
"2169","STARD4"
"2170","F2RL2"
"2171","AGGF1"
"2172","WDR41"
"2173","ARSK"
"2174","SERINC5"
"2175","PRIMPOL"
"2176","RICTOR"
"2177","NSA2"
"2178","SHROOM1"
"2179","CREBRF"
"2180","DCBLD1"
"2181","STXBP5"
"2182","STK17A"
"2183","SAP30L"
"2184","CAMLG"
"2185","BMPER"
"2186","ZNF12"
"2187","USP49"
"2188","SYTL3"
"2189","FABP5"
"2190","MED30"
"2191","PHKG1"
"2192","MICALL2"
"2193","FMC1"
"2194","ALDH7A1"
"2195","OSR2"
"2196","YWHAZ"
"2197","NFIL3"
"2198","METTL2B"
"2199","GKAP1"
"2200","PGAP4"
"2201","NOL6"
"2202","ARHGAP12"
"2203","HECTD2"
"2204","WRN"
"2205","ZCCHC24"
"2206","PCF11"
"2207","DEPP1"
"2208","ZNF22"
"2209","KLHDC2"
"2210","NEMF"
"2211","NUDT5"
"2212","FAM204A"
"2213","ENTR1"
"2214","HPRT1"
"2215","DIPK1B"
"2216","ZMYND19"
"2217","JCAD"
"2218","ARHGEF40"
"2219","CCDC186"
"2220","UBTD1"
"2221","E2F7"
"2222","IFI27L1"
"2223","HACD1"
"2224","R3HCC1L"
"2225","JAM3"
"2226","GPT2"
"2227","RAB8B"
"2228","IKBIP"
"2229","NDUFB8"
"2230","ZFYVE19"
"2231","CKB"
"2232","BTRC"
"2233","DPCD"
"2234","LARP6"
"2235","PCBD1"
"2236","CLMP"
"2237","BORCS7"
"2238","APBB1"
"2239","SERPINB8"
"2240","XRRA1"
"2241","DENND2B"
"2242","CENPN"
"2243","AKIP1"
"2244","HDGFL3"
"2245","NDST2"
"2246","MCM7"
"2247","CCDC68"
"2248","CENPV"
"2249","CASC4"
"2250","SLFN5"
"2251","BMERB1"
"2252","CIAO2A"
"2253","NAV2"
"2254","C18orf54"
"2255","TERF2IP"
"2256","CLPX"
"2257","VPS39"
"2258","MRPL16"
"2259","SCG5"
"2260","GREM1"
"2261","MAP1A"
"2262","MARS1"
"2263","NUDT21"
"2264","PBX3"
"2265","SAMD14"
"2266","ACSF2"
"2267","CERCAM"
"2268","ENDOG"
"2269","PRRX2"
"2270","C15orf39"
"2271","COQ7"
"2272","GPRC5B"
"2273","FBXO22"
"2274","ZNF91"
"2275","POP5"
"2276","TEPSIN"
"2277","ACAA2"
"2278","STIM1"
"2279","ZNF180"
"2280","PPP2R3B"
"2281","ZNF646"
"2282","TRAPPC2L"
"2283","ANKRD11"
"2284","SPATA33"
"2285","CACNB3"
"2286","TUBA1A"
"2287","TUBA1C"
"2288","ZNF528"
"2289","ZNF701"
"2290","ZNF283"
"2291","DAPK3"
"2292","EEF2"
"2293","UBXN6"
"2294","GLOD4"
"2295","SLC43A2"
"2296","RILP"
"2297","WDR81"
"2298","SRR"
"2299","HSD11B1L"
"2300","CYB5D2"
"2301","OTUB1"
"2302","NDUFV1"
"2303","NUDT8"
"2304","PRDX2"
"2305","SRP68"
"2306","FAM234A"
"2307","MLST8"
"2308","E4F1"
"2309","ECI1"
"2310","SDHAF2"
"2311","BEST1"
"2312","SPINDOC"
"2313","NUDT16L1"
"2314","KIAA1586"
"2315","RAB4A"
"2316","VASN"
"2317","RNF187"
"2318","UBTD2"
"2319","NKIRAS2"
"2320","COA6"
"2321","MMADHC"
"2322","PDHB"
"2323","H1-4"
"2324","MPLKIP"
"2325","IRF2"
"2326","ARF4"
"2327","FILIP1L"
"2328","DTYMK"
"2329","MLKL"
"2330","RFWD3"
"2331","RAB31"
"2332","MTCL1"
"2333","HEXIM2"
"2334","SLC20A2"
"2335","ADAM9"
"2336","ZNF30"
"2337","LRATD2"
"2338","DNAJC21"
"2339","SEMA4C"
"2340","CNNM3"
"2341","GSTM4"
"2342","TCTN2"
"2343","SHOX2"
"2344","ABHD15"
"2345","ANKRD49"
"2346","ENHO"
"2347","ZNF608"
"2348","SLC35G2"
"2349","MFF"
"2350","PXDC1"
"2351","E2F6"
"2352","COMMD8"
"2353","IRS1"
"2354","ROR2"
"2355","AR"
"2356","HSPBAP1"
"2357","SLC25A6"
"2358","CHST14"
"2359","FAM110B"
"2360","ATF5"
"2361","CPT1C"
"2362","MN1"
"2363","NSMCE1"
"2364","RAB3B"
"2365","RGS14"
"2366","THBS3"
"2367","SLC50A1"
"2368","PGM2"
"2369","ARL13B"
"2370","SCN9A"
"2371","SDC2"
"2372","TM2D2"
"2373","PLEKHA2"
"2374","CLIC4"
"2375","DTWD2"
"2376","INO80E"
"2377","NFU1"
"2378","HIC2"
"2379","LUZP1"
"2380","HEXD"
"2381","CENPX"
"2382","CNBP"
"2383","RFNG"
"2384","LIMS1"
"2385","HNRNPF"
"2386","AVEN"
"2387","TPST1"
"2388","TM4SF1"
"2389","KLF13"
"2390","TMEM42"
"2391","PUSL1"
"2392","ALCAM"
"2393","YWHAG"
"2394","UBE2E3"
"2395","SIMC1"
"2396","SIK2"
"2397","NANP"
"2398","ADPRM"
"2399","PWWP2A"
"2400","ZNF212"
"2401","ZNF282"
"2402","GON7"
"2403","FAXDC2"
"2404","UBB"
"2405","NFRKB"
"2406","SMAD1"
"2407","DCLK2"
"2408","ADORA2B"
"2409","MGMT"
"2410","DENND5B"
"2411","PYM1"
"2412","ELOVL6"
"2413","PFKFB3"
"2414","CDH2"
"2415","IRX2"
"2416","EMB"
"2417","ATF7"
"2418","SOCS6"
"2419","FOXN2"
"2420","USP32"
"2421","PPM1D"
"2422","AC093323.1"
"2423","TRIAP1"
"2424","MTSS1"
"2425","TMEM43"
"2426","CYTL1"
"2427","TSEN34"
"2428","NUDT6"
"2429","ZNF160"
"2430","ZNF415"
"2431","PDGFD"
"2432","FEZ2"
"2433","C11orf24"
"2434","MTM1"
"2435","TRMT61B"
"2436","NRTN"
"2437","PRKCE"
"2438","JAGN1"
"2439","TADA3"
"2440","C9orf16"
"2441","NETO2"
"2442","JUNB"
"2443","FAM241B"
"2444","PGAM1"
"2445","CLCN5"
"2446","PDE7B"
"2447","ASXL1"
"2448","ZNF562"
"2449","PPID"
"2450","ETFDH"
"2451","PTGER4"
"2452","ZNF584"
"2453","ENC1"
"2454","PLEKHG5"
"2455","RGS19"
"2456","RHNO1"
"2457","COL8A2"
"2458","PWWP2B"
"2459","PTEN"
"2460","RNASEH1"
"2461","TLN2"
"2462","ZNF217"
"2463","SCG2"
"2464","PPIH"
"2465","SYNPO"
"2466","RAB33B"
"2467","USP19"
"2468","CYCS"
"2469","SNTB1"
"2470","TEFM"
"2471","CEBPB"
"2472","NEGR1"
"2473","CERS6"
"2474","TP53RK"
"2475","BPGM"
"2476","SUCLG2"
"2477","RCAN2"
"2478","MCRIP2"
"2479","ARNT2"
"2480","FGGY"
"2481","AFF1"
"2482","SMPDL3A"
"2483","EFEMP2"
"2484","WASHC2C"
"2485","CORO1B"
"2486","CFL1"
"2487","TMCC1"
"2488","NAA16"
"2489","DCP2"
"2490","CES2"
"2491","EGFL7"
"2492","NBEA"
"2493","PHF8"
"2494","SH3RF3"
"2495","DCAKD"
"2496","EVC2"
"2497","ESRRA"
"2498","RHOD"
"2499","MTX1"
"2500","PARP14"
"2501","MFSD4B"
"2502","IQCB1"
"2503","GPR137"
"2504","PPP1R3B"
"2505","TRIB1"
"2506","ARV1"
"2507","EHBP1L1"
"2508","THAP2"
"2509","PPP1R14B"
"2510","SMARCC1"
"2511","CSPG4"
"2512","CCDC106"
"2513","LRFN4"
"2514","SLC19A1"
"2515","UQCRH"
"2516","PSMD1"
"2517","STAT5B"
"2518","RNF213"
"2519","PLK3"
"2520","PHC3"
"2521","RBM4B"
"2522","HOXB2"
"2523","C1QTNF1"
"2524","MARCHF3"
"2525","SWSAP1"
"2526","XXYLT1"
"2527","UBXN2A"
"2528","CEP19"
"2529","KLHL15"
"2530","GNG5"
"2531","CTSF"
"2532","MSRB3"
"2533","C16orf91"
"2534","FAM174A"
"2535","PRPF8"
"2536","PITPNA"
"2537","RALGAPA1"
"2538","ZWILCH"
"2539","PELI3"
"2540","MRPL11"
"2541","IL20RB"
"2542","AKIRIN1"
"2543","MSL2"
"2544","SLC29A2"
"2545","RESF1"
"2546","HRAS"
"2547","SRP72"
"2548","CEP135"
"2549","BTC"
"2550","CNIH2"
"2551","RSRC1"
"2552","KLC2"
"2553","CHST2"
"2554","PACS1"
"2555","SH3BP5L"
"2556","PSMD2"
"2557","FAM131A"
"2558","CTDSP2"
"2559","CENPS"
"2560","LSM1"
"2561","BANF1"
"2562","NRIP3"
"2563","PTPN2"
"2564","SCUBE2"
"2565","EIF1AD"
"2566","CCDC14"
"2567","DRAP1"
"2568","UCP2"
"2569","C11orf68"
"2570","RAB6A"
"2571","FOSL1"
"2572","SUGCT"
"2573","CCDC85B"
"2574","RMI2"
"2575","B3GNTL1"
"2576","SLC35E3"
"2577","SWI5"
"2578","ARL4D"
"2579","ORAI3"
"2580","NUPR1"
"2581","SPHK1"
"2582","MYPOP"
"2583","ZNF404"
"2584","RTTN"
"2585","ANAPC2"
"2586","COX8A"
"2587","ZSCAN2"
"2588","RNPEP"
"2589","DMRTA1"
"2590","KCMF1"
"2591","DNAJC30"
"2592","SPRYD4"
"2593","WDR25"
"2594","SGF29"
"2595","PLAAT3"
"2596","B3GNT5"
"2597","FOXL1"
"2598","FOXC2"
"2599","CCDC121"
"2600","WSB2"
"2601","SOX11"
"2602","THAP4"
"2603","MTHFR"
"2604","DEAF1"
"2605","SIX5"
"2606","SLC38A9"
"2607","WDR73"
"2608","EPS8L2"
"2609","TALDO1"
"2610","PAWR"
"2611","CAVIN1"
"2612","SLC25A22"
"2613","RABEP2"
"2614","GBA"
"2615","CRACR2B"
"2616","SUMO4"
"2617","CD151"
"2618","POLR2L"
"2619","NECTIN3"
"2620","ANXA2R"
"2621","SVBP"
"2622","CCDC184"
"2623","ZBTB41"
"2624","UBE2N"
"2625","ARL6IP6"
"2626","ZNF354C"
"2627","DPY19L2"
"2628","LRRC75B"
"2629","BOLA1"
"2630","PDE4DIP"
"2631","ZNF518B"
"2632","LCORL"
"2633","PARD6G"
"2634","POGLUT3"
"2635","PLEC"
"2636","ZNF543"
"2637","WDR6"
"2638","ZNF354B"
"2639","NT5DC1"
"2640","P4HTM"
"2641","CTXN1"
"2642","SLC25A20"
"2643","EPM2AIP1"
"2644","CTNNBIP1"
"2645","GTPBP6"
"2646","CSRNP3"
"2647","DHFR2"
"2648","FAM219B"
"2649","CPNE7"
"2650","C5orf46"
"2651","MPI"
"2652","RFLNA"
"2653","EXOSC4"
"2654","ZBTB7A"
"2655","CTC1"
"2656","FBXO34"
"2657","SELENOW"
"2658","MRFAP1L1"
"2659","C3orf38"
